customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_04404,Female,0,No,No,66,No,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card,27.804207794081208,5549.895700850508,No
ID_04405,Male,1,Yes,Yes,52,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Credit card,113.69945165101642,7543.146814619018,No
ID_04406,Male,1,No,Yes,51,No,No,Yes,No,No internet service,No,No,No internet service,One year,Yes,Credit card,28.845997117319737,7082.591132063942,Yes
ID_04407,Female,0,Yes,Yes,6,Yes,No,No,No internet service,Yes,No internet service,No,No,Two year,No,Mailed check,69.11422343359939,928.8046321621304,No
ID_04408,Female,0,No,Yes,53,No,No,No internet service,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card,92.14144680581529,5659.153802402841,No
ID_04409,Female,1,Yes,No,10,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,107.9664201892149,3209.865380792384,No
ID_04410,Female,0,Yes,Yes,24,Yes,No,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card,77.09999328757792,2755.5363630997554,No
ID_04411,Female,0,No,Yes,58,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,88.25783888591282,3859.4587524918875,No
ID_04412,Male,1,Yes,Yes,65,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,91.01302746256631,6153.507734939228,No
ID_04413,Female,1,Yes,Yes,26,Yes,No,No,No,No internet service,No,Yes,No,One year,Yes,Mailed check,21.59709281972412,3392.6204411969743,No
ID_04414,Female,1,No,Yes,57,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,114.24858689051186,6586.523455486428,Yes
ID_04415,Male,1,No,Yes,10,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,55.99216358946511,3828.2848512759897,Yes
ID_04416,Male,1,No,No,54,Yes,DSL,Yes,No internet service,No,No internet service,No,No,Two year,No,Credit card,37.752192901187534,576.9901231540521,No
ID_04417,Female,0,Yes,No,18,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,67.3336860520941,5079.745073023671,Yes
ID_04418,Male,1,Yes,No,38,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer,93.34852974229649,6268.154121285202,No
ID_04419,Male,1,Yes,Yes,69,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,102.73392388681707,2596.2597115454278,Yes
ID_04420,Female,1,No,Yes,10,No,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Bank transfer,91.96112996006953,1854.9233802876324,No
ID_04421,Male,0,Yes,No,13,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,60.01362134990977,5157.4076636635355,No
ID_04422,Male,1,Yes,No,59,No,No,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Mailed check,88.15496708799952,2885.8711912377307,Yes
ID_04423,Female,1,No,No,35,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer,63.187331877501,7255.741963436827,No
ID_04424,Female,1,Yes,No,40,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,118.68667784540852,6157.856172303976,No
ID_04425,Male,0,No,Yes,1,No,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,No,Electronic check,119.64650052346464,3743.4240302371436,Yes
ID_04426,Male,1,No,No,56,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Credit card,44.979443502025504,7806.973514596076,No
ID_04427,Female,1,No,Yes,59,Yes,DSL,Yes,Yes,No internet service,No,No internet service,No,One year,No,Credit card,68.33278108407853,2821.587949540081,No
ID_04428,Male,1,Yes,Yes,19,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,77.65166657090431,3612.5105861267857,No
ID_04429,Male,0,Yes,Yes,21,Yes,DSL,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,83.62394533237635,5226.600392984716,No
ID_04430,Male,0,Yes,No,3,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,One year,No,Credit card,63.39220743759715,4145.055556672898,Yes
ID_04431,Female,0,No,No,55,No,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,72.42941499687083,2820.6604570022837,No
ID_04432,Male,0,No,No,57,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,75.42653882280072,3400.540251059577,No
ID_04433,Male,1,No,Yes,64,No,No,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Mailed check,58.794831881233826,6923.075287328134,No
ID_04434,Female,1,Yes,Yes,57,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,52.044071558868204,1665.8539085130833,No
ID_04435,Male,0,Yes,No,29,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,83.4619355414422,2609.2091668755634,Yes
ID_04436,Male,0,Yes,Yes,18,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,Yes,Bank transfer,64.20400454041184,1668.3008096896158,No
ID_04437,Female,1,Yes,No,61,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card,117.21498721430996,4146.454399017346,No
ID_04438,Female,1,Yes,Yes,67,Yes,No,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,57.568964914281956,1371.0819541255917,No
ID_04439,Female,0,No,Yes,43,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,39.584278905771626,1451.9833714499596,No
ID_04440,Female,0,Yes,Yes,60,Yes,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer,62.66367211653924,6690.916461276751,No
ID_04441,Male,0,No,Yes,20,Yes,DSL,No internet service,Yes,No,No internet service,No,No internet service,One year,No,Bank transfer,85.69253420560275,5653.917809039307,No
ID_04442,Male,0,No,Yes,9,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Two year,No,Mailed check,64.18058844735876,1589.1859564015194,No
ID_04443,Female,1,Yes,Yes,29,No,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Bank transfer,48.56838754505736,3154.661208611981,No
ID_04444,Female,0,No,Yes,23,No,Fiber optic,No,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer,69.5233393941453,7343.403088528928,No
ID_04445,Male,0,Yes,No,47,No,DSL,No internet service,Yes,No,No,No,No internet service,Two year,No,Credit card,64.69973120185243,6973.876081669586,No
ID_04446,Female,1,Yes,Yes,54,No,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,114.41379592985292,5270.486719306065,Yes
ID_04447,Male,1,No,Yes,51,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,Yes,Electronic check,21.88965268565141,2343.468824864938,No
ID_04448,Female,1,Yes,No,37,No,Fiber optic,No,No internet service,No,No internet service,No,No,One year,Yes,Mailed check,59.49537703007295,3048.9753239040065,No
ID_04449,Male,1,Yes,No,66,No,No,Yes,No,Yes,Yes,No internet service,No,One year,No,Electronic check,54.09893114853113,5260.678296602066,No
ID_04450,Female,1,No,No,7,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,42.34462277439738,4527.73302513421,No
ID_04451,Female,0,No,No,28,No,No,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,74.62448784626207,4528.955969909601,No
ID_04452,Male,0,No,Yes,9,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,One year,No,Mailed check,81.40605842264426,3444.630647900126,Yes
ID_04453,Female,0,No,Yes,68,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,21.020633073676834,812.8221836141288,No
ID_04454,Male,1,No,No,67,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Bank transfer,87.61597054636506,1060.2258606049577,Yes
ID_04455,Male,0,No,Yes,48,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,One year,No,Mailed check,58.26672427844815,6699.03930254282,No
ID_04456,Male,1,Yes,No,57,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,112.30267471747851,7084.579623338319,Yes
ID_04457,Male,0,Yes,Yes,34,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,94.35144269890975,7160.221857466381,No
ID_04458,Male,0,Yes,Yes,49,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,71.38074795372248,3849.221405365966,No
ID_04459,Female,1,No,Yes,39,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,No,Mailed check,115.15055042472406,7490.561241406217,No
ID_04460,Female,1,Yes,Yes,11,No,No,No,Yes,No,No,No internet service,Yes,One year,No,Mailed check,88.74042495985638,6717.969374569623,Yes
ID_04461,Male,0,No,Yes,15,No,No,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer,100.80634385471672,3134.867112804952,Yes
ID_04462,Female,0,Yes,No,47,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,115.6365223030448,1861.8181753713147,No
ID_04463,Male,0,No,Yes,0,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,109.0338423678644,5855.665782420915,No
ID_04464,Female,0,Yes,Yes,64,No,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,27.067246977751907,5829.902380621651,No
ID_04465,Female,0,No,Yes,21,Yes,DSL,No,No,No,Yes,No internet service,Yes,One year,No,Credit card,41.021786348406565,7132.414246971272,Yes
ID_04466,Female,1,No,Yes,14,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card,82.9577263629821,498.69000446382074,Yes
ID_04467,Female,1,No,Yes,66,No,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Credit card,36.09168972793348,2885.2965424702384,No
ID_04468,Male,1,No,No,13,Yes,No,No internet service,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,66.47462618879075,375.44901542994546,Yes
ID_04469,Male,1,Yes,Yes,18,No,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer,68.01775124635353,1761.9099603825025,No
ID_04470,Female,0,Yes,No,39,No,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,66.30885759509587,3256.8872514297277,No
ID_04471,Female,0,No,Yes,3,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card,102.2501915410475,1072.2534073186819,Yes
ID_04472,Male,1,No,Yes,32,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,68.94454247028933,6596.060908919719,No
ID_04473,Female,0,No,No,42,Yes,No,Yes,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer,106.87060760362387,1702.763402160609,No
ID_04474,Male,1,Yes,Yes,36,Yes,No,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card,97.35802305996535,3349.571470286277,Yes
ID_04475,Male,0,No,Yes,65,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,84.2451961644155,6433.269053877106,No
ID_04476,Male,0,No,No,26,No,DSL,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card,77.79987401522442,1022.133247431866,No
ID_04477,Female,0,Yes,Yes,44,Yes,No,Yes,Yes,Yes,No internet service,No,No internet service,Two year,No,Mailed check,43.22365218736195,4995.0000715516435,No
ID_04478,Male,1,No,No,49,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,96.80621825127302,7530.053472873799,No
ID_04479,Female,1,No,No,62,No,DSL,Yes,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,100.44439487600083,3688.87353596884,No
ID_04480,Male,1,Yes,No,5,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,68.93873233045672,1997.025046955574,No
ID_04481,Female,1,No,Yes,66,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card,42.03764476870866,7551.286996595122,No
ID_04482,Female,0,No,Yes,66,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,96.01044469075393,528.0594219013358,Yes
ID_04483,Female,0,Yes,No,58,Yes,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,100.01286588897455,2561.6210054680887,No
ID_04484,Male,0,No,Yes,12,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,76.71227814719583,6556.949428561411,No
ID_04485,Male,0,Yes,No,20,No,No,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,89.71586590946589,1316.0979931889867,No
ID_04486,Female,1,No,Yes,63,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,97.36706861106583,764.2623065176489,No
ID_04487,Female,0,No,No,36,Yes,No,No,No,Yes,No,No internet service,No internet service,Two year,No,Bank transfer,49.15795655855531,3718.253184651533,No
ID_04488,Female,0,No,Yes,47,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Credit card,48.272086262278236,2720.9942574243164,No
ID_04489,Male,0,No,No,55,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,90.79896599130866,6397.55841480287,No
ID_04490,Male,1,No,Yes,43,No,No,No,Yes,No,No internet service,No,No internet service,One year,Yes,Mailed check,71.24078404548166,2763.442886298133,No
ID_04491,Male,1,Yes,No,12,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,71.23191909369788,5391.618281138906,Yes
ID_04492,Male,1,No,Yes,3,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,Two year,No,Bank transfer,115.8720421728816,4525.5353017580655,No
ID_04493,Female,0,No,No,32,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,99.93439945232687,4816.244740272939,No
ID_04494,Female,1,Yes,Yes,36,Yes,No,No internet service,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,45.603374211239654,4138.0189559088685,No
ID_04495,Male,0,Yes,Yes,52,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Electronic check,60.63771567073295,1170.1399449002784,No
ID_04496,Male,0,No,No,23,Yes,No,No,Yes,No,Yes,No internet service,Yes,Two year,No,Mailed check,103.0023266078859,590.0675939298808,No
ID_04497,Female,0,Yes,Yes,50,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer,27.321895104692565,4396.797570489557,No
ID_04498,Male,1,No,Yes,40,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,52.10438841337563,5230.448085902698,No
ID_04499,Male,1,Yes,Yes,28,No,No,No,No internet service,No,No internet service,No internet service,No,Two year,Yes,Electronic check,53.971157862929566,5830.095239454241,Yes
ID_04500,Male,0,Yes,Yes,58,Yes,No,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Mailed check,59.02482040755183,5804.911315652366,No
ID_04501,Male,0,No,No,39,No,No,Yes,No internet service,Yes,No,Yes,No,Two year,No,Credit card,45.91369784270829,5948.462999066164,No
ID_04502,Male,1,Yes,Yes,50,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,84.18995476883205,260.5439174035844,Yes
ID_04503,Male,1,No,Yes,49,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card,59.50537222524122,1865.6333707130616,Yes
ID_04504,Female,1,Yes,No,35,No,No,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,74.2254380804608,5863.770715123257,No
ID_04505,Male,0,Yes,Yes,59,No,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card,47.25925726598288,1076.2960429838654,No
ID_04506,Male,0,Yes,No,17,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,106.13118854148604,1573.9881145212803,Yes
ID_04507,Female,0,No,Yes,19,No,No,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,40.57717766922727,5310.857081492438,Yes
ID_04508,Female,1,No,No,4,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer,107.73163667543325,6484.606466724071,No
ID_04509,Female,1,Yes,Yes,17,Yes,No,No,No,No,No,Yes,Yes,One year,No,Bank transfer,37.909054365365606,1383.6045323100086,No
ID_04510,Male,1,No,No,39,No,DSL,Yes,No internet service,No internet service,No,No internet service,No,One year,No,Credit card,57.012982381818695,4451.537514803398,No
ID_04511,Female,0,No,No,0,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,97.9162001224232,1532.6199753287476,Yes
ID_04512,Male,0,No,No,18,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Credit card,69.26553894287827,1747.8657426709265,No
ID_04513,Male,1,Yes,Yes,25,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Two year,No,Mailed check,43.719661023915364,3907.6028973106067,No
